npaid	smiles
NPA028520	CC(C)CC1NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC2=C[NH]C3=CC=CC=C23)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)NC1=O
NPA028521	CC(/C=C/C1=CC=CC=C1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2CN3C=NC(=C3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)O)NC(=O)CCNC(=O)[C@H](CC3=CC=C(Br)C=C3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N1
NPA028522	CC(/C=C/C1=CC=CC=C1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2CN3C=NC(=C3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)O)NC(=O)[C@@H](O)CNC(=O)[C@H]([C@@H](C)C3=CC=C(Br)C=C3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N1
NPA028523	CC(/C=C/C1=CC=CC=C1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2C[N+]3=CN([C@H]4OC[C@@H](O)[C@@H](O)[C@@H]4O)C(=C3)C[C@H](NC(=O)CCC[C@@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@@H](C)C3=CC=C(Br)C=C3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N1
NPA028524	CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)NCCCCN=C(N)N)C(=O)N[C@H]1CCCN(C(=N)N)[C@@H]1O
NPA028528	CO[C@@H](C(N)=O)[C@H](NC(=O)C1=CC=C(NC(=O)C2=CC=C([N+](=O)[O-])C=C2)C=C1)C(=O)NC1=CC=C(C(=O)NC2=C(OC(C)C)C(O)=C(C(=O)NC3=CC=C(C(=O)O)C=C3)C=C2)C=C1
NPA028529	CCOC1=C(NC(=O)C2=CC=C(NC(=O)[C@@H](NC(=O)C3=CC=C(NC(=O)C4=CC=C([N+](=O)[O-])C=C4)C=C3)[C@@H](OC)C(N)=O)C=C2)C=CC(C(=O)NC2=C(OC)C=C(C(=O)O)C=C2)=C1O
NPA028530	COC1=C(NC(=O)C2=C(O)C(OC(C)C)=C(NC(=O)C3=CC=C(NC(=O)[C@@H](NC(=O)C4=CC=C(NC(=O)C5=CC=C([N+](=O)[O-])C=C5)C=C4)[C@@H](OC)C(N)=O)C=C3)C=C2)C=CC(C(=O)O)=C1
NPA028531	CCOC1=C(NC(=O)C2=C(O)C(OC(C)C)=C(NC(=O)C3=CC=C(NC(=O)[C@@H](NC(=O)C4=CC=C(NC(=O)C5=CC=C([N+](=O)[O-])C=C5)C=C4)[C@@H](OC)C(N)=O)C=C3)C=C2)C=CC(C(=O)O)=C1
NPA028532	CCC(C)OC1=C(NC(=O)C2=C(O)C(OC(C)C)=C(NC(=O)C3=CC=C(NC(=O)C(OC)[C@H](NC(=O)C4=CC=C(NC(=O)C5=CC=C([N+](=O)[O-])C=C5)C=C4)C(=O)O)C=C3)C=C2)C=CC(C(=O)O)=C1
NPA028539	CC1=C[C@H]2[C@H]([C@@H]3[C@@H](C4=CC=C(O)C=C4)O[C@@H](/C=C/C=C/C=C/C(C)C(O)C/C=C(C)/C=C/C(=O)O)[C@H]13)C(C)(C)C[C@]2(C)O
NPA028541	CC(=O)OCC1=CC(=O)[C@H]2O[C@H]2C1=O
NPA028542	CCC(C)C1C(=O)NC(C(O)CC)C(=O)N(C)C(CC2=C[NH]C3=C2C=C(OC)C=C3)C(=O)OC(C)C(NC(=O)C(NC=O)C(C)C)C(=O)NC(CC2=CC=C(OC)C=C2)C(=O)NC(C)C(=O)N1C
NPA028544	CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)OC
NPA028546	CC/C=C/[C@@H](OC(N)=O)[C@@H](Cl)[C@H](O)CC(=O)[C@@H](O)[C@H](O)[C@H](C)/C(Cl)=C/C=C/C=C(C)/C=C\C=C\C(=O)O[C@@H]1C[C@@H](C(=O)O)CC[C@@H]1O
NPA028547	C=C1C[C@](OC)([C@@H](O)C(=O)N[C@@H](O)[C@@H]2C[C@@H](O)C(C)(C)[C@@H](C[C@H](O)CO)O2)O[C@H](C)[C@@H]1C
NPA028552	CCCCCC/C=C\CCCCC[C@@H]1C[C@H]1/C=C/C(O)C(=O)N[C@H](C(=O)N(C)[C@@H](CC(=O)O)C(=O)N(COC(C)(CC)C(NC(=O)C(NC(=O)[C@@H](N)CC(=O)O)C(O)C(O)CN=C(N)N)C(=O)NCC(=O)N[C@@H](CO)C(=O)O)[C@@]12C[C@@H]1CN(C(=N)N)C2=O)[C@H](O)C(=O)O
NPA028559	CC(C)CN=CC1=CC=CC=C1
NPA028560	CC(C)CN=CC1=CC=CC=C1O
NPA028561	CC(C)CN=CC1=CC=CO1
NPA028563	CC(C)CCN=CC1=CC=CC=C1O
NPA028564	CC(C)CCN=CC1=CC=CO1
NPA028565	CCC(C)CN=CC1=CC=CC=C1
NPA028566	CCC(C)CN=CC1=CC=CO1
NPA028577	CC1=C[C@@H]2CCC[C@H](C)[C@H]2[C@@H]([C@@H](O)[C@@]2(C)OCC=C2/C=C/C(=O)O)C(C(=O)[C@H](C)O)=C1
NPA028578	CC(C)[C@H](O)[C@H](NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2)C(=O)N1NCCC[C@@H]1C(=O)N(O)[C@@H](C)C(=O)N1NCCC[C@@H]1C(=O)N1NCCC[C@H]1C(=O)O
NPA028579	CC(C)[C@@H]1OC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCNN2C(=O)[C@H]2CCCNN2C(=O)[C@H](C)N(O)C(=O)[C@H]2CCCNN2C(=O)[C@H]1NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2
NPA028581	C[C@H]1CN2C(=O)/C=C/C=C/C=C/[C@@](C)(O)C(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3N)/C=C\C=C\C=C\C=C/[C@@H]2[C@@H]1O
NPA028582	C[C@H]1CN2C(=O)[C@H]3/C=C/C=C/[C@H]4[C@@H](C=C[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5N)[C@]4(C)O)/C=C/C=C/[C@H]3[C@@H]2[C@@H]1O
NPA028585	C[C@H]1/C=C/C=C\[C@@H](C)[C@@H]2C=C[C@@H]3CCC[C@@H](C)[C@H]3[C@@H]2C(O)=CC(=O)CC(=O)O1
NPA028587	COC1CC(O)CC(=O)OC(C(C)C(O)C(C)CCC2CC(OC)CC(C)O2)C(C)C(O)CC(O)C(C)C(OC)CC2CC=CC(CC(OC)CC(O)CC(=O)OC(C(C)C(O)C(C)CCC3CC(OC)CC(C)O3)C(C)C(O)CC(O)C(C)C(OC)CC3CC=CC(C1)O3)O2
NPA028588	CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)N(C)C(=O)C(OC(=O)C(O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)OC
NPA028589	CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)N(C)C(=O)C(OC(=O)C(O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)OC
NPA028593	CCC(C)CCCC1/C=C(\C)C(O)CC(O)CCCC(O)C(C)C(O)C/C=C/C=C(\C)C(O)C(C)C2CC(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C(C)C(O)(CC(=O)OC(C)/C=C/C(O)CC(O)CCCC(O)C(C)C(O)CCC(C)C(O)CC(O)CC(O)CCCC1O)O2
NPA028594	C/C1=C\C(CCCCC(C)C)C(O)CCCC(O)CC(O)CC(O)C(C)CCC(O)C(C)C(O)CCCC(O)CC(O)/C=C/C(C)OC(=O)CC2(O)OC(CC(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC1O
NPA028595	C/C1=C\C(CCCC(C)C)C(O)CCCC(O)CC(O)CC(O)C(C)CCC(O)C(C)C(O)CCCC(O)CC(O)/C=C/C(C)OC(=O)CC2(O)OC(CC(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC1O
NPA028596	CCCCCCC1/C=C(\C)C(O)CC(O)CCCC(O)C(C)C(O)C/C=C/C=C(\C)C(O)C(C)C2CC(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C(C)C(O)(CC(=O)OC(C)/C=C/C(O)CC(O)CCCC(O)C(C)C(O)CCC(C)C(O)CC(O)CC(O)CCCC1O)O2
NPA028597	C=C1C[C@](OC)([C@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CCC/C=C/C=C/C=C/C(=O)NC(CCCN=C(N)N)C(=O)O)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C
NPA028600	NC(N)=NCCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC=O)CNC(=O)/C=C/[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C1=O
NPA028602	CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)C1=C(O)C=CC(O)=C1)[C@@H](C)CC)C(=O)O
NPA028604	C=C1C[C@](OC)([C@@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H]2CCC(=O)O2)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C
NPA028605	CCC[C@H]1CC[C@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@@H]3C(=O)N(O)[C@@H](C)C(=O)N3NCCC[C@@H]3C(=O)N3NC[C@@H](O)C[C@H]3C(=O)N[C@@H](C)C(=O)O[C@H]2C(C)C)O[C@@H]1CC
NPA028606	COC1CC(O)CC(=O)OC(C(C)C(O)C(C)CCC(=O)C(C)C(OC)C(C)/C=C/N(C)C=O)C(C)C(O)CC(O)C(C)C(OC)CC2CC=CC(CC(OC)CC(O)CC(=O)OC(C(C)C(O)C(C)CCC(=O)C(C)C(OC)C(C)/C=C/N(C)C=O)C(C)C(O)CC(O)C(C)C(OC)CC3CC=CC(C1)O3)O2
NPA028607	C/C=C1\NC(=O)C(C(C)O)NC(=O)C(CC2=C[NH]C=N2)NC(=O)C(CCO)NC(=O)C(CC(=O)O)NC(=O)C(O)(CCCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O
NPA028617	O=C(O)CCCNC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O
NPA028618	CC(C)C[C@H](NC(=O)NCCCC(=O)O)C(=O)O
NPA028619	CC[C@H](C)[C@H](NC(=O)NCCCC(=O)O)C(=O)O
NPA028621	CC(=O)N(C(=O)NCCCC(=O)O)[C@@H](CS)C(=O)O
NPA028622	CSCC[C@H](NC(=O)NCCCC(=O)O)C(=O)O
NPA028623	CCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(O)CCNC(=O)CC(O)C[C@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@H](CC2=CN=CN2)NC(=O)C[C@H](N)C(=O)O)CC(=O)N[C@@H]1C)C(C)C
NPA028624	CCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(O)CCNC(=O)C[C@H](O)[C@@H](NC(=O)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@H](CC2=CN=CN2)NC(=O)C[C@H](N)C(=O)O)CC(=O)N[C@@H]1C)C(C)C
NPA028625	C[C@]1(C(=O)O)CSC([C@@H]2CSC(C3=CC=CC=C3O)=N2)N1
NPA028626	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C
NPA028627	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC
NPA028628	CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C
NPA028629	CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC
NPA028630	CC(C)CC1=C(C(=O)O)C(CO)=CO1
NPA028631	CCCC1=C(C(=O)O)C(CO)=CO1
NPA028632	CC(C)CCC1=C(C(=O)O)C(CO)=CO1
NPA028633	CCCCC1=C(C(=O)O)C(CO)=CO1
NPA028634	CCCCCC1=C(C(=O)O)C(CO)=CO1
NPA028635	C=C1C[C@](OC)([C@H](O)C(=O)NC2OCO[C@H]3[C@@H]2O[C@H](CC(O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C
NPA028636	CC(/C=C/C(C)=C/[C@@H]1CC2=NC(=CS2)[C@@H](C)C[C@@H](N)CC(=O)O[C@@H](C)C/C(C)=C/C=C\C(=O)O1)=C\CN(C)C
NPA028646	CCC/C=C/C=C\C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@H](CCCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CCCN)C(=O)N[C@@H](C2=CC=C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C2=CC(Cl)=C(O)C=C2)C(=O)O[C@@H]1C(N)=O
NPA028647	CC(C)C/C=C/C=C\C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@H](CCCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CCCN)C(=O)N[C@@H](C2=CC=C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C2=CC(Cl)=C(O)C=C2)C(=O)O[C@@H]1C(N)=O.Cl.Cl
NPA028648	CC(C)CC/C=C/C=C\C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@H](CCCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CCCN)C(=O)N[C@@H](C2=CC=C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C2=CC=C(O)C=C2)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C2=CC(Cl)=C(O)C=C2)C(=O)O[C@@H]1C(N)=O
NPA028650	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C\[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028651	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C\[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028655	C=C1NC(=O)CC[C@H](C(=O)O)NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C[C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC1=O
NPA028656	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028657	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028658	C=C(/C=C\C[C@@H](O)[C@@H](O)[C@H](O)C/C=C/C=C\[C@@H](O)C[C@@H]1O[C@H](C[C@@H](O)[C@H](O)C[C@H]2O[C@H]([C@H](O)[C@H](O)CC[C@H](O)/C=C/[C@H](C)[C@@H](O)C[C@]3(O)O[C@H](C[C@@H](O)CCCCCCC[C@@]45C[C@@H](C)C[C@@](C)(O4)[C@@H](C[C@@H](C)CCCCC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]4O[C@H](C[C@H](O)[C@H](O)/C(C)=C/[C@H](O)C[C@@H](C)[C@H](O)C(=O)N/C=C/C(=O)NCCCO)[C@H](O)[C@@H](O)[C@@H]4O)O5)[C@H](O)[C@@H](O)[C@H]3O)C[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@H](O)[C@@H](O)[C@H](O)[C@H](C)C[C@H]1O[C@H](/C=C\[C@@H](O)[C@H](O)C[C@@H]2C[C@@H]3C[C@H](O2)[C@@H](CC[C@H]2O[C@H](CN)C[C@H]2O)O3)[C@@H](O)[C@H](O)[C@H]1O
NPA028659	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028660	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028661	CO[C@@H](CC1=CC=CC=C1)[C@@H](C)/C=C(C)/C=C/[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)C[C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)[C@H](CO)N(C)C(=O)CC[C@H](C(=O)O)NC(=O)[C@H]1C
NPA028662	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028663	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CC2=C[NH]C3=CC=CC=C23)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028666	CC[C@H](C)C1OC(=O)[C@@H](C)[C@@H](CC)NC(=O)[C@@H](C)N(C)C(=O)C(C)(C)C(=O)C(C)NC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)CNC(=O)[C@@H](CC(C)C)N(C)C(=O)CNC1=O
NPA028667	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCC2=CC=C(O)C=C2)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC(C)=O)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028668	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@@H](O)CC2=CC=CC=C2)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028670	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](C[C@@H](C)CC)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028671	CO[C@@H](CC1=CC=CC=C1)[C@@H](C)/C=C(C)/C=C/[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)C[C@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](CO)N(C)C(=O)CC[C@H](C(=O)O)NC(=O)[C@H]1C
NPA028672	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCC2=CC=CC=C2)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028673	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCC2=CC=C(O)C=C2)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)OC)CCC(=O)N1C
NPA028682	CO[C@@H](CC1=CC=CC=C1)[C@@H](C)/C=C(C)/C=C/[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)C[C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)C(C(C)O)NC(=O)CC[C@H](C(=O)O)NC(=O)[C@H]1C
NPA028683	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@@H](O)CC2=CC=CC=C2)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028684	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028685	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028686	C=C1NC(=O)CC[C@H](C(=O)O)NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)NC(=O)[C@H](C)NC(=O)[C@@H](C)[C@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC1=O
NPA028687	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
NPA028688	C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(=O)O)CC(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
