npatlas_id	smiles
NPA032447	COc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](OC(C)=O)[C@@](C)(O)C1)C2=O
NPA032446	COc1c2c(c(C)c3c1C(=O)OC3)O[C@@]1(C)C[C@@H](O)[C@]34O[C@](O)(CC[C@]3(C)[C@H]1C2)OC4(C)C
NPA032445	C=C(C)[C@@H]1CC[C@]2(C)Oc3c(C)c4c(c(OC)c3C[C@@H]2[C@@]1(C)CCC(=O)O)C(=O)OC4
NPA032441	COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@@H](O)C(=O)/C=C/C[C@H](C)OC2=O
NPA032436	C=CC(C)(C)c1[nH]c2ccccc2c1/C=C1\N=C(O)[C@@]2(CC[C@@]3(O)c4cc(C)cc(O)c4C(=O)c4c(O)cc(OC)c2c43)N=C1O
NPA032435	C=CC(C)(C)c1[nH]c2ccccc2c1/C=C1\N=C(O)[C@@]2(CC[C@@]3(O)c4cc(OC)cc(O)c4C(=O)c4c(O)cc(C)c2c43)N=C1O
NPA032430	C/C=C(\C)[C@H](OC(C)=O)[C@H](C)C(=O)O[C@@]1(C)C(=O)C=C2C=C(C3=C(C)CCCC3=O)OC=C2C1=O
NPA032429	C/C=C/CCCc1cc(C)c(O)cc1O
NPA032428	CNC(=N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)/C=C/[C@H](C)[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@H](O)C[C@]2(O)O[C@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@@H](O)[C@H](C)[C@H](O)/C=C/C=C/[C@@H]1C)C[C@H](OC(=O)CC(=O)O)[C@H]2O
NPA032427	CNC(=N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)/C=C/[C@H](C)[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@H](O)C[C@]2(O)O[C@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@@H](O)[C@H](C)[C@H](O)/C=C/C=C/[C@@H]1C)C[C@H](O)[C@H]2O
NPA032422	CO[C@@H]1CC(=O)c2cccc3c2[C@@]12Oc1ccc(O)c4c1[C@](O3)(O2)[C@H](O)CC4=O
NPA032421	CC/C=C\[C@H](O)[C@H](O)C1=C(C)C(=O)[C@]2(O1)C(O)=N[C@](OC)(C(=O)c1ccccc1)[C@@H]2O
NPA032420	CCCCCC[C@H](C)[C@@H]1CC(O)=NCC(O)=N[C@@H](C(C)C)C(O)=N[C@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@@H](Cc2ccccc2)C(=O)O1
NPA032419	C[C@H]1CCC(=O)/C=C/C(=O)c2c(O)cc(O)cc2CC(=O)O1
NPA032418	COC(=O)[C@@]12Oc3c(-c4ccc5c(c4O)C(=O)C[C@@](C(=O)OC)([C@@H]4OC(=O)C[C@@H]4C)O5)ccc(O)c3C(O)=C1C(=O)C[C@H](C)[C@H]2O
NPA032416	COc1c([C@@H](O)CC(C)(C)O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2
NPA032414	CC(C)=C[C@H](C)C[C@H](C)/C=C/C(O)=NC1=C[C@](O)(CCCCC(=O)O)C=C(Cl)C1=O
NPA032413	C[C@H](O)[C@H]1OC(=O)c2c(O)cc(O)cc21
NPA032412	CC[C@@H](C)C[C@H](/C=C(\C)[C@H](O)[C@H](C)/C=C(\C)[C@H](O)[C@H](C)/C=C/[C@H](O)[C@H](C)/C=C(\C)C=O)CO
NPA032408	CC[C@H]1/C=C/[C@H](O)[C@H](CC(C)(C)O)OC(=O)[C@]2(C)CCC(O)=NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O
NPA032407	CC[C@H]1/C=C/[C@H](O)[C@H](C=C(C)C)OC(=O)[C@]2(C)CCC(O)=NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O
NPA032406	CC[C@H]1/C=C/[C@@H]([C@@H](O)C=C(C)C)OC(=O)[C@@]2(C)C=CC(O)=NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O
NPA032405	CC[C@H]1/C=C/[C@H](O)[C@H](C=C(C)C)OC(=O)[C@]2(C)C=CC(O)=NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O
NPA032401	CCc1cc(O)c2c(c1)C=C(O)C1C(=O)c3c(O)cccc3C(=O)C21
NPA032399	C/C=C/[C@H]1C=C[C@H]2C[C@@H](C)CC[C@@H]2[C@@]1(C)C(C)=O
NPA032398	C[C@@H]1OC(=O)c2c(O)cc(O)cc2/C=C/CCCC(=O)CC[C@@H]1O
NPA032397	C[C@H]1CC[C@@H](O)C(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
NPA032396	C[C@H]1CCCC(=O)[C@@H](O)CC/C=C/c2cc(O)cc(O)c2C(=O)O1
NPA032382	O=C1c2c(O)cccc2C2(Oc3cccc4cccc(c34)O2)[C@@H]2O[C@H]12
NPA032379	COc1cc(/C(C)=C/C(O)C(C)O)oc(=O)c1C
NPA032376	C=C1C[C@@H]2[C@](C)(C(=O)C(O)=C3C(C)(C)C(=O)CC[C@]32C)[C@H]2C(=O)O[C@](C)(C(=O)OC)C(=O)[C@]12C
NPA032372	COc1cc(C)c2c3c(c(O)c4c2c1OC4=O)C(C)(C)C(C)(O)O3
NPA032371	Cc1cc(=O)c2c(O)oc(O)c3c(=O)c4c(c1c23)OC(C)(O)C4(C)C
NPA032370	COc1cc(C)c2c3c(c(O)c4c2c1C(C)(O)C4=O)C(C)(C)C(C)(O)O3
NPA032369	COc1cc(C)c2c3c(c(O)c4c2c1C(=O)C4=O)C(C)(C)C(C)(O)O3
NPA032368	COc1cc(C)c2c3c(c(O)c4c2c1OC4=O)C(C)(C)[C@H](C)O3
NPA032367	COc1cc(C)c2c3c(c(O)c4c2c1C(O)C4=O)C(C)(C)[C@H](C)O3
NPA032366	COc1cc(C)c2c3c(c(O)c4c2c1C(=O)C4=O)C(C)(C)[C@H](C)O3
NPA032364	COc1c(C)cc(C(=O)O)c2c1COC2=O
NPA032349	O=C1C=C2COC(O)C=C2O1
NPA032348	CCCC[C@@H]1OC(=O)c2c(O)cccc21
NPA032343	COC(=O)[C@]12Oc3ccc(-c4ccc(O)c5c4O[C@@]4(C(=O)OC)C(=C(O)C[C@@H](C)[C@@H]4O)C5=O)c(O)c3C(=O)C1=C(O)C[C@@H](C)[C@@H]2O
NPA032340	COC(=O)c1c(Oc2c(O)cc(C)cc2C=O)ccc(C(CC(C)C)OC)c1OC
NPA032339	COc1c(C(CC(C)C)OC(C)=O)ccc2oc3c(C=O)cc(C)cc3c12
NPA032338	CO[C@H]1S(=O)/C2=C/C(=O)[C@](C)(O[C@H]3CC[C@H](N(C)C)[C@@H](C)O3)[C@H](O)CC/C(C)=C\[C@@H]3[C@@H](C)[C@](C)(Br)[C@@H](C[C@H]3O[C@H]3CC[C@H](N(C)C)[C@@H](C)O3)OC(=O)[C@@H]3CSC(=N3)[C@]1(C)N2
NPA032336	C[C@@H]1CC(=O)C2=C(C1)[C@H]1O[C@H]3c4c(O)cccc4C(=O)[C@@H]2[C@@]3(O)[C@@H]1O
NPA032335	C[C@@H]1CC(=O)C2=C([C@H]1O)[C@H]1O[C@H]3c4c(O)cccc4C(=O)[C@@H]2[C@@]3(O)[C@@H]1O
NPA032319	C[C@@H]1CC[C@H]2C(C)(C)[C@H](O)CC[C@]2(C)[C@@]12Cc1c(O)cc3c(c1O2)CN(CCS(=O)(=O)O)C3=O
NPA032314	CO[C@@H]1[C@H](O)[C@@H](OC)[C@H](O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]2C/C=C/C=C/C=C/C(=O)C(=O)/C(C)=C/C=C/C(C)=C\[C@@H](O)/C(C)=C\CC(=O)O2)O[C@@H]1C
NPA032313	CO[C@@H]1[C@H](O)[C@@H](OC)[C@H](O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]2C/C=C/C=C/C=C/[C@H](O)C(=O)/C(C)=C/C=C/C(C)=C/C=C(\C)[C@@H](O)CC(=O)O2)O[C@@H]1C
NPA032312	CO[C@@H]1[C@H](O)[C@@H](OC)[C@H](O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]2C/C=C/C=C/C=C/[C@H](O)C(=O)/C(C)=C/C=C/C(C)=C\C=C(/C)[C@@H](O)CC(=O)O2)O[C@@H]1C
NPA032301	CCCCC[C@@H](O)[C@@H]1O[C@H]1[C@@]1(OCC)OCc2c(OC[C@@H](O)C(C)(C)O)cccc21
NPA032300	CCCCC[C@@H](O)[C@@H]1O[C@H]1[C@@]1(OC)OCc2c(OC[C@@H](O)C(C)(C)O)cccc21
NPA032299	CCCCC[C@@H](O)[C@@H]1O[C@H]1[C@]1(OCC)OCc2c(OC[C@@H](O)C(C)(C)O)cccc21
NPA032298	CCCCC[C@@H](O)[C@@H]1O[C@H]1[C@]1(OC)OCc2c(OC[C@@H](O)C(C)(C)O)cccc21
NPA032297	CCCCC[C@H]1O[C@]2(OCc3c(O)cccc32)[C@H](O)[C@@H]1O
NPA032295	O=C(O)CCc1cccc(O)c1CO
NPA032291	Cc1cc(O)c2c(c1Br)[C@@]1(OC2=O)Oc2cccc(C(=O)O)c2C1=O
NPA032290	Cc1cc(O)c2c(c1Cl)[C@@]1(OC2=O)Oc2cccc(C(=O)O)c2C1=O
NPA032289	Cc1cc(O)c2c(c1Br)[C@@H]1Oc3cccc(C(=O)O)c3C(O)=C1OC2=O
NPA032288	Cc1cc(O)c2c(c1Cl)C1Oc3cccc(C(=O)O)c3C(O)=C1OC2=O
NPA032284	C=C1[C@@H](OC(C)=O)[C@@H]2[C@](C)(C(=O)C(O)=C3C(C)(C)C(=O)CC[C@]32C)[C@]2(C(=O)OC)C(=O)[C@@H](C)OC(=O)[C@]12C
NPA032283	C=C1[C@@H](OC(C)=O)[C@@H]2[C@](C)(C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]32C)[C@]2(C(=O)OC)C(=O)[C@@H](C)OC(=O)[C@]12C
NPA032282	C=C1[C@@H](OC(C)=O)[C@H]2[C@]3(C)[C@H]4CC(=O)C(C)(C)[C@]43C(=O)[C@]3(O)OC4=C(C)OC(=O)[C@@]1(C)[C@]4(C(=O)OC)[C@]23C
NPA032277	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)O
NPA032276	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)N
NPA032275	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)[N+](=O)[O-]
NPA032274	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O[C@H]5C[C@](C)([N+](=O)[O-])[C@@H](N=C(O)OC)[C@@H](C)O5)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)[N+](=O)[O-]
NPA032273	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O[C@H]5C[C@](C)(N)[C@@H](N=C(O)OC)[C@@H](C)O5)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)N
NPA032272	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O[C@H]5C[C@](C)(N)[C@@H](N=C(O)OC)[C@@H](C)O5)C(C)=C[C@@H]5C=C(CO)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)N
NPA032271	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O[C@H]5C[C@](C)([N+](=O)[O-])[C@@H](N=C(O)OC)[C@@H](C)O5)C(C)=C[C@@H]5C=C(C)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)N
NPA032270	COC(O)=N[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@H]3C=C[C@H]4C(C)=CC[C@H](O[C@H]5C[C@](C)([N+](=O)[O-])[C@@H](N=C(O)OC)[C@@H](C)O5)C(C)=C[C@@H]5C=C(CO)[C@H](C)C[C@]56OC(=O)C(=C(O)[C@@]4(C)[C@@H]3[C@@H](C)C[C@@H]2C)C6=O)C[C@]1(C)N
NPA032250	COc1cc(CCO)c(C=O)c(O)c1CO
NPA032249	CC1=C[C@H](C)[C@@H](O)C[C@@H](O)C(C)=C[C@H](C)C[C@@H](C)CC[C@@H]([C@@H](C)C(=O)O)OC(=O)[C@@H](C)C1
NPA032248	CC1=C[C@H](C)C(=O)C[C@@H](O)C(C)=C[C@H](C)C[C@@H](C)CC[C@@H]([C@@H](C)C(=O)O)OC(=O)[C@@H](C)C1
NPA032247	C/C1=C\[C@H](C)CC[C@@H](O)/C(C)=C/[C@H](C)C[C@@H](C)CC[C@@H]([C@@H](C)C(=O)O)OC(=O)[C@@H](C)C1
NPA032246	C/C1=C\[C@H](C)CCC(=O)/C(C)=C/[C@H](C)C[C@@H](C)CC[C@@H]([C@@H](C)C(=O)O)OC(=O)[C@@H](C)C1
NPA032245	C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@H]3[C@@H](O)C[C@]2(C)[C@]2(C(=O)OC)C(=O)[C@@H](C)OC(=O)[C@]12C
NPA032242	COC(=O)[C@]12[C@](C)(C(=O)[C@@]1(C)O)C(C)=C[C@H]1[C@]34CC[C@H](OC(C)=O)C(C)(C)[C@H]3[C@H](C[C@@]12C)OC4=O
NPA032241	COC(=O)[C@@]12C(=O)[C@@](C)(O)[C@]1(C)C(C)=C[C@H]1[C@]34CC[C@H](OC(C)=O)C(C)(C)[C@H]3[C@H](C[C@@]12C)OC4=O
NPA032240	COC(=O)[C@@]12C(=O)[C@](C)(O)C(=O)[C@@H](C(C)=C1C)[C@H]1[C@]34CC[C@H](OC(C)=O)C(C)(C)[C@H]3[C@H](C[C@@]12C)OC4=O
NPA032239	CCCCCc1cccc(OC)c1C(=O)O[C@@H](C(=O)O[C@@H](C)C(O)=NC/C=C(/Cl)C(=O)OC)[C@@H](C)CC
NPA032238	CCCCCc1cccc(OC)c1C(=O)O[C@@H](C(=O)O[C@@H](C)C(O)=NC/C=C(\Cl)C(=O)OC)[C@@H](C)CC
NPA032237	CCCCCc1cccc(OC)c1C(=O)O[C@@H](C(=O)O[C@@H](C)C(=O)O)[C@@H](C)CC
NPA032236	COC(=O)[C@]1(O)C(=O)c2cccc(O)c2C(=O)[C@]12OC(=O)c1c(C)ccc(O)c12
NPA032230	CC[C@@H]1C[C@]2(O)C[C@@H]3[C@H]4CC=CC(O)=NCCC[C@@H]5N=C(O)C(=C(O)C=C[C@@H]4C[C@H](O)[C@H]3[C@@H]2[C@H]1C)C5=O
NPA032222	C/C=C/C=C\C=C\C=C/c1ccccc1[C@@H](CC(=O)O)[C@@H]1C=C/C(=C\CC(=O)O)[C@@H](/C=C\C=C\C=C/C=C/C)C1
NPA032213	CCC[C@H]1c2c(OC)cc(=O)oc2C[C@H]2[C@H](C)O[C@@H](OC)C3=C[C@H]4O[C@H]4C(=O)[C@]312
NPA032212	CCC[C@H]1c2c(OC)cc(=O)oc2C[C@H]2[C@H](C)O[C@H](OC)C3=C[C@H]4O[C@H]4C(=O)[C@]312
NPA032199	CC(=O)O[C@@H]1c2c3c(cc(O)c2C(=O)O[C@@H]1C)O[C@]1(C)CC[C@]2(O)O[C@@]4(C(C)(C)O)CC[C@]2(C)[C@]1(C3)O4
NPA032196	CC(=O)O[C@@H]1c2c3c(cc(O)c2C(=O)O[C@@H]1C)O[C@]1(C)CC[C@]2(O)O[C@@]4(C(C)C)CC[C@]2(C)[C@]1(C3)O4
NPA032193	COc1c(C)c(O)c(C(C)=O)c2c1[C@]1(C)C[C@@](O)([C@H](C)O)[C@@H](O)C[C@]1(OC)O2
NPA032192	COc1c(C)c(O)c(C(C)=O)c2c1[C@]1(C)C[C@@H]([C@H](C)O)[C@@H](O)C[C@]1(OC)O2
NPA032191	COc1c(C)c(O)c(C(C)=O)c2c1[C@@]1(C)C(O)=C(C(C)=NCCO)C(=O)C[C@@]1(OC)O2
NPA032190	CO[C@@]12CC(=O)C(C(C)=NCCO)=C(O)[C@]1(C)c1c(O)c(C)c(O)c(C(C)=O)c1O2
NPA032189	COC1=CC(=O)[C@@]2(O)Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]12C
NPA032188	COC1=CC(=O)[C@@]2(O)Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]12C
NPA032187	CO[C@@]12CC(=O)C(C(C)=N)=C(O)[C@]1(C)c1c(O)c(C)c(O)c(C(C)=O)c1O2
NPA032186	COC(=O)CCCn1cc2c(=O)c3c(c4c(C)cc(=O)c(c1O)c42)[C@H]1C(=O)c2c(C)cc(O)c4c2[C@]3(COC4=O)[C@H]1OC(C)=O
NPA032185	CC(=O)O[C@H]1[C@@H]2C(=O)c3c(C)cc(O)c4c3[C@@]1(COC4=O)c1c2c2c(C)cc(=O)c3c(O)n(CCCC(=O)O)cc(c1=O)c23
NPA032184	CC(=O)O[C@H]1[C@@H]2C(=O)c3c(C)cc(O)c4c3[C@@]1(COC4=O)c1c(O)c3c4c(c(O)cc(C)c4c12)C(=O)OC3O
NPA032183	Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c(O)c5c6c(c(O)cc(C)c46)C(=O)OC5O)[C@@]3(COC2=O)[C@H]1O
NPA032169	CCCC=C[C@@H]1CC(=O)c2c(CC(=O)O)cc(OC)cc2O1
NPA032168	C[C@@H]1C=CC(=O)[C@H](O)[C@@]12C(=O)O[C@H](C)C2=O
NPA032167	CCCCCCCCCCCC(O)=N[C@H](CCC(=N)O)C(O)=N[C@@H]1C(O)=NCCC(O)=N[C@H](Cc2c[nH]c3ccccc23)C(O)=N[C@@H](CO)C(O)=N[C@H](Cc2ccc(O)cc2)C(=O)O[C@@H]1C
NPA032138	CCCC[C@@H](O)[C@H]1OC(=O)C(C)=C1C(=O)OC
NPA032135	CC(=O)Cc1cc(O)cc(O)c1C(=O)c1c(C)cc(O)cc1O
NPA032134	Cc1cc(O)cc(O)c1C(=O)c1c(O)cc(O)cc1Cc1cc(O)c(C(C)c2c(O)cc(Cc3cc(O)cc(O)c3C(=O)c3c(C)cc(O)cc3O)oc2=O)c(=O)o1
NPA032133	Cc1cc(O)cc(O)c1C(=O)c1c(O)cc(O)cc1Cc1cc(O)c(Cc2c(O)cc(Cc3cc(O)cc(O)c3C(=O)c3c(C)cc(O)cc3O)oc2=O)c(=O)o1
NPA032130	CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)/C=C(\C)[C@@]23OC[C@@]4(O)CO[C@@H]([C@H](C)[C@H](C(C)C)O2)[C@H]43)OC1=O
NPA032129	CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]23OC[C@@]4(O)CO[C@@H]([C@H](C)[C@H](C(C)C)O2)[C@H]43)OC1=O
NPA032123	CC[C@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3nc(O)sc13)[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032122	CC[C@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3c1S[C@@H](OC)C(O)=N3)[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032121	CC[C@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3c1SCC(O)=N3)[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032120	CC=C(C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3ncsc13)[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032119	CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3ncsc13)[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032118	CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](C)C1=C[C@@]2(O)CO[C@@H]3C2=C(O[C@]2(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)[C@@H]32)C1=O
NPA032117	CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](C)C1=C[C@]2(O)CO[C@H]3C2=C(O[C@]2(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)[C@@H]32)C1=O
NPA032116	CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3ncsc13)C[C@@H]1[C@@]3(C)CC[C@H](C(C)(C)O)O[C@@H]3CC[C@@]1(C)O2
NPA032115	CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](C)c1c(O)c2c(c3ncsc13)C=C1[C@@](C)(CC[C@H]3O[C@@H](C(C)(C)O)CC[C@]13C)O2
NPA032111	O=C(O)C[C@@H]1Cc2cc3cccc(O)c3c(O)c2C(=O)O1
NPA032110	CCC(O)=Cc1cc2c3c(cc4cccc(=O)c4c3o1)C[C@@H](CC(=O)OC)O2
NPA032109	CCC(O)=Cc1cc2c3c(cc4cccc(=O)c4c3o1)C[C@@H](CC(=O)O)O2
NPA032108	C[C@@H]1C=C[C@@H]2CCc3c(O)cc4c(c3[C@@H]2O1)OC(C)(C)C=C4
NPA032107	C[C@H]1C=C[C@H]2CCc3c(O)cc4c(c3[C@H]2O1)OC(C)(C)C=C4
NPA032104	CC[C@H]1C[C@@]2(O)OC(=O)C(/C=C(\C)CCC=C3C=CC(=O)OC3)=C[C@@]2(C)C=C1C
NPA032103	CC[C@H]1C[C@]23OC(=O)/C(=C4\C=C/C(=C/CC/C(C)=C/C(C(=O)O)=C/[C@@]2(C)C=C1C)CO4)C3=O
NPA032101	COc1cc2c(c(O)c1O)[C@@]1(C)Oc3c(O)c(OC)cc(CO)c3C(=O)[C@H]1C2
NPA032100	C[C@H]1/C=C\C=C/[C@H]2C(=O)[C@@H]1C1=CC(=O)[C@@](C)(O)[C@@H](O)[C@]1(O)[C@@H]2O
NPA032099	COc1cc2c(c(O)c1O)C1(C)Oc3c(O)c(OC)cc(CO)c3C(=O)C1=C2
NPA032098	COc1cc2c(c(O)c1O)[C@@]1(C)Oc3c(O)c(OC)cc(C=O)c3[C@@]1(C)C2=O
NPA032091	CCCCC(=O)C1C(=O)OC[C@H]1CO
NPA032090	CC(C)CCC(=O)C1C(=O)OC[C@H]1CO
NPA032089	C=C/C=C/C/C(C)=C\C=C\[C@H](C)[C@@H](O)[C@H](C)c1cc(O)c(CC)c(=O)o1
NPA032088	C=C/C=C/C/C(C)=C\C=C\[C@H](C)[C@@H](O)[C@H](C)c1cc(O)c(C)c(=O)o1
NPA032087	C/C(=C/C=C/[C@H](C)[C@@H](O)[C@H](C)c1cc(O)c(C)c(=O)o1)C/C=C/CCO
NPA032084	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CC=CCCCCC(C)C)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)C)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032083	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCC=CCCC(C)C)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)C)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032082	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCC(C)C)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)C)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032081	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCCC)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)C)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032080	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCCCCC)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)(C)O)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032079	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCC(C)C)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)(C)O)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032078	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCCCC(C)C)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)(C)O)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
NPA032077	C/C=C1/N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CN)N=C(O)C[C@@H](CCCCCCC)OC(=O)[C@H](CC(=O)O)N=C(O)[C@H](C(C)(C)O)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CN)N=C(O)[C@H]([C@@H](C)O)N=C1O
